Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalInvolvement,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
18,1,1.0,2.0,15.31526642,16.0,0.0,2.0,0.0,1.0,0.0,0,1.921294208,4.0
17,1,0.0,1.0,1.829659159,3.0,0.0,1.0,0.0,0.0,0.0,0,2.732290676,2.0
16,1,2.0,2.0,10.2775167,12.0,0.0,3.0,0.0,0.0,0.0,0,2.228608619,3.0
15,0,3.0,0.0,4.631659826,6.0,1.0,2.0,0.0,0.0,1.0,0,2.611688473,2.0
15,0,2.0,3.0,3.624360872,15.0,1.0,4.0,0.0,0.0,1.0,0,2.197776727,3.0
16,0,2.0,1.0,16.20606598,0.0,1.0,3.0,1.0,0.0,0.0,0,3.335506793,1.0
18,1,0.0,3.0,2.700762734,12.0,0.0,1.0,0.0,0.0,0.0,0,1.721597963,4.0
16,0,0.0,1.0,9.37303274,0.0,0.0,2.0,0.0,1.0,1.0,1,3.287973198,1.0
18,0,3.0,2.0,18.77156479,10.0,1.0,3.0,0.0,0.0,0.0,0,2.561964557,2.0
16,1,0.0,1.0,3.716641111,5.0,0.0,2.0,0.0,0.0,0.0,0,2.358571866,3.0
17,0,2.0,3.0,19.55986847,19.0,1.0,2.0,0.0,0.0,0.0,0,1.497673654,4.0
18,0,2.0,1.0,19.88575972,2.0,0.0,3.0,1.0,0.0,0.0,0,3.517237129,0.0
17,1,1.0,1.0,11.11234309,11.0,0.0,3.0,0.0,0.0,0.0,0,2.40408982,3.0
16,1,0.0,0.0,6.322097759,8.0,1.0,2.0,0.0,0.0,0.0,0,2.435244282,3.0
15,1,0.0,1.0,8.489856654,25.0,1.0,4.0,1.0,0.0,0.0,0,1.283227506,4.0
15,1,0.0,3.0,6.186484487,25.0,0.0,4.0,0.0,1.0,0.0,0,1.099434304,4.0
15,1,0.0,4.0,5.612711598,11.0,0.0,3.0,1.0,0.0,0.0,0,2.191196795,3.0
15,1,0.0,1.0,19.44459418,29.0,1.0,4.0,1.0,0.0,1.0,0,1.584478764,4.0
16,0,0.0,3.0,3.067296548,29.0,0.0,2.0,1.0,0.0,0.0,0,0.475730833,4.0
15,0,2.0,2.0,14.66655817,27.0,1.0,2.0,1.0,0.0,0.0,0,1.207268546,4.0
16,1,3.0,1.0,0.008205789,26.0,0.0,2.0,1.0,0.0,0.0,0,0.264924163,4.0
16,1,0.0,2.0,11.92365339,9.0,0.0,1.0,1.0,0.0,0.0,0,2.70665962,2.0
17,0,0.0,2.0,18.31886008,18.0,0.0,2.0,1.0,0.0,0.0,0,1.530427889,4.0
18,1,3.0,4.0,5.758681882,4.0,0.0,2.0,1.0,1.0,0.0,1,3.127452528,1.0
18,1,0.0,1.0,3.710519505,25.0,0.0,3.0,1.0,0.0,0.0,0,1.003614146,4.0
16,1,0.0,2.0,13.0335959,4.0,0.0,3.0,0.0,0.0,0.0,1,3.369218605,1.0
17,0,0.0,0.0,14.25202815,8.0,0.0,3.0,0.0,0.0,0.0,0,2.791386108,2.0
16,0,1.0,1.0,13.76061038,26.0,0.0,2.0,1.0,0.0,0.0,0,0.673525946,4.0
16,1,0.0,0.0,6.3863376,27.0,0.0,1.0,0.0,0.0,0.0,0,0.337554141,4.0
16,1,3.0,4.0,5.044048043,25.0,1.0,2.0,1.0,0.0,0.0,0,0.886889416,4.0
17,0,0.0,3.0,19.118376,26.0,0.0,3.0,0.0,1.0,1.0,0,1.506662773,4.0
18,0,1.0,2.0,18.46599017,19.0,0.0,1.0,0.0,1.0,1.0,0,1.705199389,4.0
17,1,0.0,2.0,9.146332198,16.0,0.0,2.0,1.0,0.0,0.0,1,1.972791414,4.0
15,1,0.0,1.0,16.92387732,9.0,0.0,2.0,0.0,1.0,0.0,0,2.626082829,2.0
17,0,1.0,1.0,9.046469553,20.0,1.0,3.0,0.0,0.0,0.0,0,1.671968653,4.0
17,0,2.0,1.0,8.487780361,0.0,0.0,3.0,0.0,0.0,0.0,0,3.093760925,1.0
17,0,2.0,1.0,3.135258952,21.0,1.0,3.0,0.0,1.0,0.0,1,1.64337376,4.0
17,1,1.0,2.0,8.52812113,27.0,0.0,2.0,1.0,1.0,0.0,0,0.339206699,4.0
18,0,3.0,2.0,10.74833877,15.0,0.0,2.0,0.0,0.0,1.0,1,1.926359068,4.0
15,1,2.0,0.0,0.450086549,25.0,0.0,1.0,1.0,0.0,0.0,0,0.449906208,4.0
18,0,2.0,0.0,8.882260104,25.0,1.0,1.0,0.0,0.0,0.0,0,0.709570839,4.0
18,0,0.0,1.0,15.62712437,14.0,1.0,1.0,1.0,0.0,0.0,1,1.748279682,4.0
17,0,0.0,2.0,13.60092113,22.0,0.0,1.0,0.0,1.0,0.0,0,0.972168258,4.0
16,0,0.0,3.0,12.70313978,16.0,1.0,1.0,0.0,0.0,0.0,1,1.934935784,4.0
16,1,1.0,2.0,18.19110857,25.0,0.0,1.0,0.0,0.0,1.0,0,0.690347884,4.0
18,1,0.0,3.0,0.360640197,19.0,1.0,1.0,0.0,0.0,0.0,0,0.730366159,4.0
18,0,0.0,2.0,11.14095172,24.0,0.0,3.0,0.0,0.0,0.0,1,0.682265165,4.0
17,1,2.0,1.0,15.74697697,12.0,0.0,4.0,1.0,1.0,0.0,0,3.023482483,1.0
18,0,2.0,1.0,10.82670765,0.0,0.0,3.0,0.0,1.0,1.0,0,3.729652301,0.0
17,0,3.0,3.0,6.477911052,24.0,1.0,0.0,0.0,0.0,0.0,0,0.841963225,4.0
16,0,0.0,2.0,2.725011302,7.0,1.0,2.0,0.0,0.0,0.0,0,2.584174279,2.0
16,0,1.0,1.0,17.75126144,4.0,1.0,3.0,1.0,0.0,0.0,0,3.372126043,1.0
15,1,0.0,2.0,9.415247848,5.0,1.0,1.0,0.0,0.0,0.0,0,3.060805402,1.0
16,0,0.0,2.0,17.56230394,22.0,0.0,3.0,0.0,0.0,0.0,0,1.168052,4.0
18,0,0.0,2.0,11.71704245,19.0,1.0,2.0,0.0,0.0,0.0,0,1.349256122,4.0
16,1,0.0,3.0,13.48384233,29.0,1.0,4.0,1.0,0.0,0.0,0,1.117964826,4.0
17,0,0.0,2.0,16.08522309,13.0,0.0,3.0,1.0,0.0,1.0,0,2.578667734,2.0
16,0,2.0,2.0,13.18311089,21.0,0.0,3.0,0.0,1.0,0.0,0,1.625551955,4.0
15,0,0.0,0.0,7.961096814,22.0,0.0,3.0,0.0,0.0,0.0,1,0.934016396,4.0
16,1,2.0,0.0,10.27266768,10.0,1.0,1.0,0.0,1.0,0.0,1,2.70263834,2.0
17,0,1.0,1.0,16.06091049,5.0,1.0,1.0,1.0,0.0,0.0,0,2.964009263,2.0
17,1,0.0,0.0,7.473005927,10.0,1.0,2.0,0.0,1.0,0.0,0,2.267458132,3.0
18,0,0.0,2.0,7.762429135,12.0,1.0,1.0,1.0,0.0,0.0,0,1.753623068,4.0
16,0,0.0,2.0,1.913802321,11.0,1.0,1.0,0.0,1.0,0.0,0,2.023234082,3.0
17,1,1.0,1.0,18.2916887,21.0,1.0,2.0,0.0,0.0,0.0,0,1.678012532,4.0
15,0,0.0,3.0,1.820726299,1.0,1.0,3.0,0.0,1.0,1.0,0,3.659836405,0.0
18,0,0.0,1.0,12.96418355,20.0,0.0,0.0,1.0,1.0,0.0,0,1.362744369,4.0
15,1,0.0,1.0,8.263889576,2.0,0.0,1.0,1.0,0.0,0.0,0,2.813805768,2.0
16,1,1.0,1.0,8.112387805,22.0,0.0,2.0,1.0,0.0,0.0,0,1.302711984,4.0
16,1,3.0,1.0,13.59103673,3.0,1.0,2.0,0.0,1.0,0.0,1,3.383911479,1.0
16,1,0.0,1.0,1.341874653,16.0,0.0,1.0,0.0,1.0,0.0,0,1.378751308,4.0
18,1,2.0,2.0,11.87411566,27.0,0.0,4.0,0.0,1.0,0.0,0,0.731486867,4.0
17,0,1.0,2.0,15.44063572,27.0,0.0,2.0,0.0,1.0,0.0,0,0.400569479,4.0
18,1,3.0,4.0,16.56425516,21.0,0.0,2.0,0.0,1.0,1.0,0,1.729073167,4.0
15,0,2.0,0.0,3.410607788,5.0,0.0,0.0,0.0,0.0,0.0,0,2.615653765,2.0
18,0,1.0,1.0,17.948381,6.0,0.0,2.0,0.0,0.0,1.0,1,2.986942737,2.0
15,0,1.0,0.0,13.12292184,14.0,0.0,3.0,0.0,0.0,0.0,0,2.126988971,3.0
18,1,2.0,2.0,17.63709602,10.0,0.0,1.0,1.0,0.0,1.0,0,2.70811104,2.0
17,1,0.0,0.0,9.705614342,23.0,0.0,2.0,0.0,0.0,0.0,0,0.815777369,4.0
15,0,0.0,3.0,10.8406669,2.0,0.0,0.0,1.0,0.0,0.0,0,2.524423895,2.0
16,1,0.0,2.0,18.38076554,29.0,0.0,4.0,0.0,0.0,0.0,0,0.908238604,4.0
16,1,2.0,2.0,17.99819087,5.0,0.0,0.0,1.0,0.0,0.0,0,3.055690207,1.0
18,1,2.0,2.0,8.963217467,25.0,0.0,3.0,0.0,0.0,0.0,1,0.837946898,4.0
16,1,0.0,1.0,5.488252633,1.0,0.0,2.0,0.0,0.0,0.0,0,2.833576111,2.0
15,0,1.0,1.0,7.863408691,28.0,1.0,2.0,1.0,0.0,0.0,0,0.785213568,4.0
16,0,0.0,1.0,7.755286571,13.0,0.0,3.0,0.0,0.0,0.0,1,1.885614785,4.0
17,1,0.0,2.0,5.7373375,8.0,0.0,1.0,1.0,1.0,0.0,0,2.701230508,2.0
17,0,3.0,1.0,5.371592087,17.0,0.0,2.0,1.0,0.0,0.0,0,1.521915901,4.0
18,1,0.0,1.0,17.22125873,18.0,0.0,2.0,0.0,1.0,0.0,0,1.879725987,4.0
15,1,0.0,4.0,1.397238414,11.0,0.0,0.0,1.0,0.0,1.0,0,2.037348017,3.0
17,0,1.0,0.0,13.55222364,12.0,0.0,3.0,1.0,0.0,0.0,0,2.520673675,2.0
17,0,2.0,3.0,3.456401029,25.0,0.0,0.0,0.0,0.0,0.0,0,0.136165908,4.0
15,0,0.0,2.0,6.890117868,11.0,0.0,3.0,1.0,0.0,0.0,0,1.974655245,4.0
16,1,1.0,1.0,1.230860683,11.0,0.0,2.0,1.0,0.0,1.0,0,2.194980372,3.0
16,0,1.0,1.0,5.399472737,17.0,1.0,1.0,0.0,0.0,1.0,0,1.717995924,4.0
18,1,0.0,1.0,15.36842142,8.0,0.0,3.0,0.0,1.0,0.0,0,2.510328721,2.0
16,0,0.0,2.0,17.70030649,16.0,1.0,2.0,0.0,1.0,1.0,0,2.434950557,3.0
15,0,1.0,2.0,4.430543038,20.0,0.0,2.0,1.0,1.0,0.0,0,1.355053462,4.0
17,1,0.0,2.0,9.270956785,15.0,0.0,2.0,1.0,1.0,0.0,1,1.545255105,4.0
16,1,3.0,3.0,9.406480959,16.0,0.0,1.0,1.0,0.0,0.0,1,1.619030513,4.0
18,1,2.0,2.0,17.47150612,20.0,1.0,3.0,0.0,0.0,0.0,0,2.020741652,3.0
16,1,3.0,1.0,15.25598106,23.0,0.0,2.0,0.0,0.0,0.0,1,0.983576997,4.0
15,1,0.0,1.0,10.26154437,7.0,0.0,1.0,1.0,0.0,0.0,1,2.062468267,3.0
18,1,3.0,3.0,13.41494401,10.0,0.0,3.0,0.0,1.0,0.0,0,2.644194209,2.0
16,1,0.0,1.0,16.94710108,23.0,0.0,0.0,1.0,1.0,0.0,0,1.347863829,4.0
18,1,0.0,0.0,0.190779081,1.0,1.0,1.0,1.0,1.0,0.0,0,3.055253982,1.0
15,0,0.0,2.0,8.057800621,7.0,0.0,2.0,0.0,1.0,0.0,0,2.513692715,2.0
17,1,0.0,2.0,18.14486335,11.0,0.0,3.0,0.0,0.0,0.0,0,2.340371914,3.0
15,1,1.0,3.0,14.80626062,20.0,0.0,4.0,0.0,0.0,0.0,0,1.582093266,4.0
15,0,0.0,2.0,10.85682749,0.0,0.0,3.0,1.0,0.0,1.0,0,3.565524163,0.0
15,1,0.0,0.0,10.59289054,22.0,0.0,2.0,1.0,1.0,0.0,0,1.60147255,4.0
15,0,1.0,3.0,6.955401952,12.0,0.0,3.0,1.0,1.0,0.0,0,2.637266429,2.0
17,0,0.0,1.0,10.41041067,21.0,0.0,2.0,0.0,0.0,0.0,1,0.905209948,4.0
17,1,1.0,1.0,13.10766399,20.0,1.0,1.0,0.0,0.0,0.0,0,1.576756471,4.0
18,0,0.0,2.0,8.367260769,16.0,0.0,4.0,1.0,0.0,1.0,0,1.785051808,4.0
16,1,2.0,0.0,14.28306293,13.0,1.0,1.0,0.0,0.0,0.0,0,1.880065093,4.0
17,0,2.0,2.0,17.22464455,13.0,0.0,2.0,1.0,1.0,0.0,0,2.555223105,2.0
17,0,0.0,1.0,3.093696964,15.0,0.0,3.0,0.0,0.0,0.0,0,1.574306088,4.0
16,0,0.0,2.0,9.030940456,16.0,0.0,3.0,0.0,0.0,1.0,0,1.813846622,4.0
17,1,0.0,1.0,8.160401826,5.0,1.0,0.0,0.0,0.0,0.0,0,2.584468263,2.0
15,1,2.0,2.0,13.74929608,25.0,0.0,0.0,0.0,1.0,0.0,1,0.529798609,4.0
15,0,0.0,3.0,4.997349305,27.0,0.0,2.0,1.0,0.0,0.0,0,0.714651286,4.0
16,0,0.0,1.0,12.8050183,6.0,0.0,2.0,0.0,0.0,0.0,1,2.737474166,2.0
18,1,0.0,1.0,17.54978483,25.0,1.0,2.0,1.0,0.0,0.0,0,1.270529562,4.0
18,1,0.0,1.0,8.362631996,25.0,0.0,2.0,0.0,0.0,0.0,0,0.750888043,4.0
16,0,0.0,1.0,18.220314,0.0,0.0,4.0,0.0,0.0,0.0,0,3.752639353,0.0
16,0,2.0,2.0,19.86327478,24.0,0.0,1.0,0.0,1.0,1.0,0,1.162257801,4.0
15,1,0.0,2.0,2.121840999,14.0,1.0,2.0,0.0,1.0,0.0,0,1.871465901,4.0
18,1,0.0,1.0,4.66106376,19.0,1.0,2.0,0.0,0.0,0.0,0,1.074937389,4.0
17,1,2.0,1.0,19.00759503,20.0,0.0,1.0,1.0,0.0,0.0,0,1.312772414,4.0
15,1,2.0,1.0,19.16655373,17.0,0.0,1.0,0.0,1.0,0.0,0,1.702881675,4.0
16,1,0.0,2.0,1.954145508,29.0,1.0,4.0,0.0,0.0,0.0,0,0.540375157,4.0
18,0,0.0,1.0,0.299970008,27.0,1.0,3.0,0.0,0.0,0.0,0,0.341822388,4.0
17,1,0.0,4.0,3.222000465,25.0,0.0,1.0,0.0,0.0,0.0,1,0.269720862,4.0
17,0,3.0,2.0,19.92025567,12.0,1.0,3.0,0.0,0.0,0.0,0,2.504167767,2.0
15,1,0.0,1.0,3.599992332,23.0,0.0,1.0,1.0,0.0,0.0,0,0.530358189,4.0
18,0,3.0,2.0,10.05095213,29.0,0.0,3.0,0.0,1.0,1.0,0,0.82010553,4.0
18,1,1.0,3.0,16.96835453,1.0,1.0,0.0,0.0,1.0,0.0,0,3.408489771,1.0
16,1,1.0,2.0,0.408032214,18.0,0.0,3.0,1.0,0.0,0.0,0,1.350329806,4.0
18,0,0.0,1.0,12.08977965,14.0,1.0,0.0,0.0,1.0,0.0,1,2.029736582,3.0
18,0,0.0,1.0,5.540508977,11.0,0.0,2.0,0.0,0.0,1.0,0,1.774531103,4.0
15,1,0.0,3.0,17.24669833,14.0,0.0,3.0,0.0,0.0,1.0,0,1.991909949,4.0
18,1,0.0,2.0,5.669222985,24.0,1.0,1.0,0.0,0.0,1.0,0,0.754035723,4.0
17,1,1.0,2.0,13.73511441,17.0,0.0,2.0,0.0,0.0,0.0,0,1.491382129,4.0
15,1,3.0,3.0,13.48439265,13.0,0.0,0.0,1.0,1.0,0.0,0,2.157391833,3.0
15,1,1.0,3.0,4.429870977,5.0,1.0,3.0,1.0,1.0,0.0,1,3.107348401,1.0
16,0,2.0,3.0,0.695983997,11.0,0.0,2.0,1.0,1.0,0.0,0,1.999571861,4.0
18,0,0.0,0.0,8.184991476,19.0,0.0,2.0,0.0,0.0,0.0,1,1.363340948,4.0
16,1,0.0,2.0,5.783863039,22.0,1.0,4.0,1.0,0.0,0.0,0,1.306868039,4.0
17,0,0.0,2.0,16.17955499,29.0,0.0,2.0,0.0,0.0,0.0,0,0.588555623,4.0
15,0,1.0,2.0,16.00728377,29.0,1.0,0.0,0.0,1.0,1.0,0,0.681956139,4.0
15,0,3.0,2.0,9.140479044,5.0,1.0,3.0,0.0,0.0,0.0,0,2.818581824,2.0
15,1,1.0,1.0,12.13024451,25.0,0.0,3.0,0.0,0.0,1.0,0,0.744692833,4.0
17,0,0.0,2.0,12.08519032,29.0,0.0,4.0,1.0,0.0,0.0,1,0.725192946,4.0
17,1,0.0,2.0,16.54316297,8.0,1.0,1.0,1.0,0.0,0.0,0,2.92682044,2.0
16,0,1.0,0.0,8.500048282,29.0,0.0,2.0,1.0,1.0,0.0,0,0.552257573,4.0
16,1,0.0,2.0,5.508933596,24.0,0.0,3.0,1.0,1.0,0.0,0,1.298729107,4.0
16,0,2.0,1.0,5.300698363,25.0,0.0,3.0,1.0,1.0,0.0,1,1.186737828,4.0
18,1,2.0,1.0,10.72384559,3.0,0.0,3.0,0.0,1.0,0.0,1,3.332788588,1.0
15,1,1.0,0.0,8.982964055,16.0,0.0,1.0,0.0,0.0,0.0,0,1.489067021,4.0
15,0,0.0,2.0,8.80241542,1.0,1.0,1.0,1.0,0.0,1.0,0,3.307378114,1.0
16,1,0.0,2.0,1.822746782,15.0,1.0,1.0,0.0,0.0,0.0,0,1.610940683,4.0
15,1,0.0,2.0,14.37207481,23.0,0.0,4.0,1.0,1.0,0.0,0,2.057378501,3.0
16,1,0.0,2.0,4.27473376,13.0,0.0,1.0,0.0,0.0,0.0,0,1.673711404,4.0
18,1,0.0,3.0,3.939072604,25.0,0.0,2.0,0.0,0.0,1.0,0,0.490630062,4.0
18,1,1.0,1.0,8.255166406,7.0,0.0,2.0,0.0,0.0,0.0,1,2.231656972,3.0
17,1,1.0,1.0,4.555566832,13.0,1.0,2.0,1.0,0.0,1.0,0,2.259451154,3.0
18,1,0.0,3.0,11.67716535,1.0,1.0,2.0,0.0,0.0,0.0,0,3.45446246,1.0
16,1,0.0,1.0,7.429266787,15.0,1.0,3.0,1.0,0.0,0.0,0,2.15861017,3.0
18,0,0.0,4.0,8.978234452,3.0,0.0,2.0,0.0,1.0,0.0,0,2.747908443,2.0
17,0,0.0,3.0,10.74338643,0.0,0.0,1.0,1.0,0.0,0.0,1,3.32390296,1.0
15,1,2.0,2.0,4.07071045,22.0,0.0,2.0,0.0,0.0,0.0,0,0.909763533,4.0
16,1,0.0,4.0,3.115032457,19.0,0.0,3.0,0.0,1.0,0.0,0,1.1678958,4.0
15,0,0.0,0.0,17.60843806,26.0,0.0,4.0,0.0,0.0,0.0,0,1.220417976,4.0
17,0,0.0,1.0,8.674474057,13.0,1.0,3.0,0.0,0.0,1.0,0,2.334525644,3.0
17,0,2.0,2.0,8.241872193,7.0,1.0,3.0,0.0,0.0,0.0,0,2.844732262,2.0
17,1,1.0,1.0,0.712243005,24.0,1.0,2.0,1.0,0.0,0.0,0,0.972247738,4.0
15,0,0.0,3.0,9.959526052,27.0,1.0,3.0,0.0,0.0,0.0,1,0.856397043,4.0
15,1,1.0,0.0,11.08339443,24.0,0.0,4.0,0.0,0.0,0.0,0,0.952675033,4.0
15,1,2.0,2.0,11.17681742,2.0,0.0,2.0,0.0,1.0,0.0,0,3.235302581,1.0
15,0,3.0,2.0,14.14062339,4.0,0.0,0.0,0.0,0.0,0.0,0,2.533432396,2.0
17,1,0.0,2.0,3.5496367,5.0,0.0,4.0,0.0,0.0,0.0,0,2.772388537,2.0
17,1,2.0,1.0,5.044462685,21.0,0.0,3.0,0.0,0.0,0.0,0,0.946767905,4.0
16,1,3.0,1.0,16.2146093,25.0,1.0,2.0,0.0,1.0,0.0,0,1.315464371,4.0
16,1,3.0,3.0,18.94341234,7.0,0.0,4.0,0.0,1.0,1.0,0,3.318208029,1.0
15,0,1.0,1.0,2.718654947,5.0,0.0,2.0,0.0,0.0,1.0,0,2.33110892,3.0
18,0,1.0,3.0,9.95299109,5.0,0.0,2.0,1.0,0.0,0.0,0,2.905973098,2.0
18,1,0.0,2.0,4.283525055,3.0,0.0,3.0,0.0,1.0,1.0,0,3.344575198,1.0
17,1,2.0,2.0,1.201463367,6.0,0.0,1.0,0.0,0.0,0.0,0,2.168178925,3.0
17,0,1.0,2.0,6.510066763,29.0,0.0,3.0,0.0,0.0,0.0,1,0.211194223,4.0
17,1,1.0,1.0,2.873752504,29.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0
16,0,0.0,2.0,14.19866147,23.0,1.0,1.0,0.0,0.0,0.0,0,0.893986013,4.0
16,1,2.0,3.0,10.67450827,18.0,0.0,2.0,1.0,0.0,1.0,0,1.830793245,4.0
17,1,2.0,2.0,2.87668942,6.0,0.0,2.0,0.0,0.0,0.0,0,2.465117414,3.0
17,0,0.0,4.0,0.184831768,2.0,0.0,1.0,1.0,0.0,0.0,0,2.650522344,2.0
17,0,2.0,2.0,16.16314098,7.0,1.0,4.0,0.0,0.0,0.0,0,3.161961511,1.0
18,0,1.0,1.0,3.523888123,0.0,0.0,2.0,1.0,0.0,0.0,0,2.905702974,2.0
16,0,2.0,1.0,12.12433284,0.0,1.0,1.0,1.0,0.0,1.0,0,3.732684701,0.0
18,1,0.0,4.0,6.738438262,13.0,1.0,2.0,0.0,1.0,0.0,0,2.109686328,3.0
18,0,0.0,1.0,11.70971877,5.0,1.0,3.0,0.0,0.0,0.0,0,2.546634578,2.0
17,1,3.0,3.0,6.31307254,9.0,0.0,2.0,0.0,0.0,0.0,1,2.115603969,3.0
17,0,0.0,3.0,1.738791214,24.0,0.0,1.0,1.0,0.0,0.0,0,0.48378939,4.0
15,1,0.0,0.0,3.76117133,13.0,0.0,2.0,0.0,0.0,0.0,0,1.811155481,4.0
18,0,1.0,2.0,8.560387049,3.0,0.0,2.0,0.0,0.0,0.0,1,2.674162551,2.0
16,0,0.0,1.0,13.16567567,5.0,1.0,3.0,0.0,0.0,1.0,0,3.102745561,1.0
17,0,1.0,2.0,5.276121499,15.0,1.0,4.0,1.0,0.0,0.0,0,2.432896398,3.0
17,0,0.0,2.0,0.241398706,27.0,0.0,1.0,1.0,1.0,1.0,0,0.591872336,4.0
18,1,0.0,2.0,10.37874729,20.0,0.0,3.0,0.0,1.0,1.0,1,1.419798985,4.0
15,1,0.0,2.0,12.11518979,27.0,1.0,4.0,0.0,1.0,1.0,0,1.364982521,4.0
16,0,0.0,1.0,19.25740988,0.0,0.0,4.0,0.0,0.0,0.0,0,3.524855823,0.0
15,0,3.0,2.0,11.78941606,5.0,0.0,4.0,1.0,0.0,1.0,0,3.056218177,1.0
15,0,3.0,1.0,9.423451188,8.0,0.0,3.0,1.0,1.0,0.0,0,2.570682492,2.0
15,1,0.0,1.0,11.46803252,14.0,1.0,2.0,0.0,0.0,0.0,1,2.134832886,3.0
15,1,2.0,2.0,18.5580126,11.0,0.0,2.0,0.0,1.0,0.0,1,2.301932108,3.0
17,1,0.0,3.0,16.56756291,2.0,1.0,2.0,1.0,0.0,0.0,0,3.354368116,1.0
17,1,1.0,1.0,6.459574667,10.0,0.0,3.0,0.0,0.0,1.0,0,2.252575524,3.0
15,0,2.0,2.0,4.745087273,14.0,0.0,2.0,0.0,0.0,0.0,0,2.059778342,3.0
16,0,3.0,2.0,5.252672247,2.0,0.0,1.0,0.0,0.0,0.0,0,2.705024407,2.0
18,0,0.0,1.0,10.08842079,13.0,0.0,1.0,0.0,0.0,0.0,0,1.820843734,4.0
16,1,2.0,1.0,14.88098902,1.0,0.0,3.0,0.0,0.0,1.0,0,3.260950491,1.0
16,0,0.0,3.0,10.06438414,28.0,0.0,3.0,1.0,0.0,0.0,0,0.741527556,4.0
16,1,3.0,2.0,1.355927917,3.0,1.0,2.0,0.0,0.0,1.0,1,2.943750198,2.0
15,1,0.0,2.0,14.47161401,25.0,0.0,1.0,0.0,0.0,0.0,0,0.447482856,4.0
17,0,1.0,2.0,16.11940257,18.0,1.0,3.0,0.0,0.0,0.0,0,1.844059264,4.0
16,0,1.0,0.0,5.789957302,11.0,1.0,0.0,1.0,0.0,0.0,0,1.899197563,4.0
15,0,1.0,2.0,13.28251479,1.0,1.0,2.0,0.0,0.0,0.0,0,3.378845727,1.0
16,1,0.0,2.0,8.531838021,16.0,1.0,2.0,0.0,0.0,0.0,1,1.666640098,4.0
16,1,3.0,2.0,17.78238711,2.0,0.0,4.0,0.0,0.0,0.0,0,3.309453585,1.0
15,0,0.0,1.0,16.90451116,9.0,0.0,2.0,1.0,1.0,0.0,0,2.761823751,2.0
17,0,1.0,0.0,10.50863997,15.0,1.0,2.0,0.0,0.0,0.0,1,2.042537979,3.0
17,1,0.0,1.0,13.83011092,21.0,1.0,3.0,0.0,1.0,0.0,0,1.487476937,4.0
18,0,0.0,4.0,17.66699402,8.0,1.0,2.0,0.0,1.0,0.0,1,2.873972282,2.0
15,1,1.0,2.0,9.914340202,10.0,0.0,1.0,0.0,0.0,0.0,0,2.015949465,3.0
18,1,0.0,2.0,6.26501481,20.0,0.0,2.0,1.0,0.0,0.0,0,1.070296764,4.0
18,0,0.0,0.0,15.07332276,14.0,0.0,4.0,1.0,0.0,0.0,0,2.605399264,2.0
18,0,0.0,0.0,4.401325096,2.0,1.0,2.0,0.0,0.0,1.0,1,3.363389119,1.0
17,0,0.0,2.0,7.77062296,15.0,0.0,3.0,0.0,1.0,0.0,0,2.125090595,3.0
15,0,2.0,2.0,17.31454474,29.0,0.0,4.0,0.0,1.0,0.0,0,1.05066898,4.0
18,1,2.0,2.0,14.48844681,20.0,0.0,3.0,0.0,0.0,0.0,1,1.580050524,4.0
15,1,0.0,1.0,8.076220105,20.0,0.0,3.0,1.0,0.0,0.0,0,1.397062952,4.0
15,1,0.0,2.0,4.294890048,20.0,0.0,3.0,0.0,1.0,0.0,0,1.165787162,4.0
17,0,0.0,1.0,7.119367817,27.0,1.0,4.0,0.0,1.0,0.0,0,0.962072486,4.0
18,1,0.0,1.0,5.682082985,11.0,1.0,4.0,1.0,0.0,0.0,0,2.310235179,3.0
18,0,1.0,2.0,3.521785759,22.0,0.0,4.0,0.0,0.0,0.0,0,0.935779341,4.0
15,0,1.0,1.0,14.86665827,4.0,0.0,3.0,0.0,0.0,0.0,1,2.93800283,2.0
16,0,0.0,1.0,5.041397737,6.0,1.0,2.0,1.0,0.0,0.0,1,2.767151338,2.0
17,0,0.0,2.0,9.083349403,8.0,0.0,1.0,1.0,1.0,0.0,0,3.026983311,1.0
17,0,0.0,2.0,7.717188937,20.0,1.0,2.0,1.0,1.0,0.0,0,1.536419479,4.0
17,0,2.0,3.0,19.64154757,17.0,0.0,4.0,1.0,1.0,1.0,0,2.495379497,3.0
17,1,3.0,2.0,7.821844883,20.0,0.0,3.0,0.0,0.0,0.0,0,1.61557166,4.0
18,0,0.0,0.0,1.599649656,7.0,0.0,2.0,0.0,1.0,0.0,0,2.210371328,3.0
18,1,0.0,1.0,1.796515051,11.0,1.0,2.0,0.0,0.0,0.0,1,1.798015444,4.0
16,1,2.0,4.0,11.81507443,19.0,0.0,2.0,1.0,0.0,1.0,0,1.566288518,4.0
17,0,3.0,2.0,11.98727103,1.0,0.0,2.0,0.0,0.0,0.0,0,2.921386757,2.0
17,0,0.0,2.0,8.37517981,9.0,0.0,3.0,0.0,0.0,0.0,0,2.519724823,2.0
15,0,0.0,0.0,8.636873846,18.0,0.0,2.0,1.0,0.0,0.0,0,1.489207319,4.0
18,1,0.0,2.0,1.078651657,8.0,0.0,1.0,0.0,0.0,0.0,0,1.663637124,4.0
